datetime,close,high_^bvsp,low_^bvsp,open_^bvsp,volume_^bvsp,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2023-09-06,115985.0,117971.0,115984.0,117331.0,9916100,116737.5,114342.44074350911,119132.55925649089,False,False,False,False,False,False,False
2023-09-08,115313.0,115979.0,114839.0,115979.0,8360700,116585.65,114236.39065199094,118934.90934800905,False,False,False,False,False,False,False
2023-09-11,116883.0,117131.0,115316.0,115316.0,8789000,116526.55,114276.61774604971,118776.4822539503,False,False,False,False,False,False,False
2023-09-12,117968.0,118154.0,116885.0,116885.0,9192800,116584.45,114245.9478725694,118922.95212743059,False,False,False,False,False,False,False
2023-09-13,118176.0,119318.0,117722.0,117968.0,12075300,116684.7,114250.86385968732,119118.53614031267,False,False,False,False,False,False,False
2023-09-14,119392.0,119748.0,118181.0,118181.0,13279300,116874.7,114217.02463271149,119532.3753672885,False,False,False,False,False,False,False
2023-09-15,118758.0,119780.0,118666.0,119393.0,16107600,117063.5,114435.63398563187,119691.36601436813,False,False,False,False,False,False,False
2023-09-18,118288.0,119486.0,118123.0,118759.0,11273100,117207.45,114646.62871110036,119768.27128889963,False,False,False,False,False,False,False
2023-09-19,117846.0,118458.0,117628.0,118293.0,11453800,117378.3,115165.71664682792,119590.88335317209,False,False,False,False,False,False,False
2023-09-20,118695.0,119616.0,117847.0,117864.0,9238800,117505.25,115296.60193768784,119713.89806231216,False,False,False,False,False,False,False
2023-09-21,116145.0,118695.0,116013.0,118695.0,12685800,117405.75,115138.04586307451,119673.45413692549,False,True,False,False,True,True,False
2023-09-22,116009.0,116968.0,115855.0,116147.0,9443500,117354.9,115007.14515760324,119702.65484239675,False,False,False,False,False,False,False
2023-09-25,115925.0,116031.0,115573.0,116009.0,9580000,117359.3,115023.22221650826,119695.37778349174,False,False,False,False,False,False,False
2023-09-26,114193.0,115922.0,114162.0,115922.0,11241800,117212.9,114480.5598886288,119945.24011137118,True,False,False,True,False,True,False
2023-09-27,114327.0,115340.0,113366.0,114194.0,13359300,117009.05,114051.78971207746,119966.31028792255,False,False,False,False,False,False,False
2023-09-28,115731.0,115954.0,114811.0,114875.0,10387000,116918.85,113919.38820441811,119918.3117955819,False,False,False,False,False,False,False
2023-09-29,116565.0,116899.0,115742.0,115742.0,11143200,116960.0,114006.28583501746,119913.71416498254,False,False,False,False,False,False,False
2023-10-02,115057.0,116672.0,114761.0,116565.0,8524900,116818.2,113781.93480112619,119854.4651988738,False,False,False,False,False,False,False
2023-10-03,113419.0,115056.0,113151.0,115055.0,11104800,116600.3,113245.0069247158,119955.59307528421,False,False,False,False,False,False,False
2023-10-04,113607.0,114075.0,113036.0,113430.0,10813800,116414.1,112824.40792113723,120003.79207886278,False,False,False,False,False,False,False
2023-10-05,113284.0,114359.0,112705.0,113609.0,9507200,116279.05,112427.69062412987,120130.40937587013,False,False,False,False,False,False,False
2023-10-06,114170.0,114491.0,111599.0,113283.0,13138200,116221.9,112277.38696088007,120166.41303911991,False,False,False,False,False,False,False
2023-10-09,115156.0,115219.0,113448.0,114169.0,9474400,116135.55,112176.3878624289,120094.7121375711,False,False,False,False,False,False,False
2023-10-10,116737.0,116900.0,115158.0,115158.0,11621500,116074.0,112197.37140505368,119950.62859494632,False,False,False,False,False,False,False
2023-10-11,117051.0,117099.0,116231.0,116737.0,9949800,116017.75,112238.10847564493,119797.39152435507,False,False,False,False,False,False,False
2023-10-13,115754.0,117070.0,115658.0,117050.0,10609300,115835.85,112405.97271049675,119265.72728950327,False,False,False,False,False,False,False
2023-10-16,116534.0,116905.0,115760.0,115760.0,8989900,115724.65,112559.69650237908,118889.6034976209,False,False,False,False,False,False,False
2023-10-17,115908.0,116917.0,115564.0,116526.0,10371700,115605.65,112676.30466088631,118534.99533911368,False,False,False,False,False,False,False
2023-10-18,114060.0,115907.0,113952.0,115907.0,15492200,115416.35,112609.84512926287,118222.85487073714,False,False,False,False,False,False,False
2023-10-19,114004.0,115063.0,113768.0,114059.0,11497600,115181.8,112773.12518635407,117590.47481364594,False,False,False,False,False,False,False
2023-10-20,113155.0,114090.0,112533.0,113996.0,11739200,115032.3,112507.00471971511,117557.59528028489,False,False,False,False,False,False,False
2023-10-23,112785.0,113680.0,112164.0,113145.0,10701800,114871.1,112200.87399734392,117541.32600265609,False,False,False,False,False,False,False
2023-10-24,113762.0,114249.0,112814.0,112814.0,10711800,114762.95,112097.2427491253,117428.65725087469,False,False,False,False,False,False,False
2023-10-25,112830.0,114319.0,112680.0,113762.0,12306500,114694.8,111901.12137628018,117488.47862371983,False,False,False,False,False,False,False
2023-10-26,114777.0,114886.0,112840.0,112840.0,12770600,114717.3,111928.85028168402,117505.74971831599,False,False,False,False,False,False,False
2023-10-27,113301.0,115342.0,112953.0,114777.0,12289500,114595.8,111781.68261195776,117409.91738804225,False,False,False,False,False,False,False
2023-10-30,112532.0,114204.0,112309.0,113303.0,9741800,114394.15,111596.22834465094,117192.07165534905,False,False,False,False,False,False,False
2023-10-31,113144.0,113597.0,112098.0,112534.0,10557400,114298.5,111465.41490457977,117131.58509542023,False,False,False,False,False,False,False
2023-11-01,115053.0,115433.0,113157.0,113157.0,13904100,114380.2,111559.69182630288,117200.70817369712,False,False,False,False,False,False,False
2023-11-03,118160.0,118502.0,115062.0,115062.0,15714000,114607.85,111349.17495281358,117866.52504718643,True,True,True,False,False,True,True
2023-11-06,118487.0,118758.0,118045.0,118160.0,10167700,114868.0,111244.05216721675,118491.94783278325,False,False,False,False,False,False,False
2023-11-07,119268.0,119577.0,118026.0,118422.0,16393100,115122.9,111020.13954802217,119225.66045197782,True,False,False,True,False,True,False
2023-11-08,119099.0,119976.0,118464.0,119268.0,15193500,115320.05,110848.24431384432,119791.85568615569,False,False,False,False,False,False,False
2023-11-09,119012.0,120257.0,118446.0,119180.0,15568300,115433.8,110702.04979081707,120165.55020918294,False,False,False,False,False,False,False
2023-11-10,120636.0,120823.0,119036.0,119036.0,0,115613.05,110378.4510770444,120847.6489229556,False,False,False,False,False,False,False
2023-11-13,120376.0,120606.0,119878.0,120561.0,11198000,115844.15,110191.90210902334,121496.39789097664,False,False,False,False,False,False,False
2023-11-14,123328.0,123370.0,120411.0,120411.0,19427900,116183.85,109614.75568527238,122752.94431472763,True,True,True,False,False,True,True
2023-11-16,124576.0,124737.0,123165.0,123165.0,18355600,116617.25,109055.96178129593,124178.53821870407,True,False,False,True,False,True,False
2023-11-17,125062.0,125431.0,124547.0,124639.0,15719100,117167.35,108828.54783245396,125506.15216754605,False,False,False,False,False,False,False
2023-11-20,126095.0,126162.0,124773.0,124773.0,11108500,117771.9,108679.6159397885,126864.18406021148,False,False,False,False,False,False,False
2023-11-21,125607.0,125957.0,125060.0,125957.0,10793500,118394.5,108935.43416206904,127853.56583793096,False,False,False,False,False,False,False
2023-11-22,126035.0,126875.0,125439.0,125626.0,14058500,119057.0,109398.25674514772,128715.74325485228,False,False,False,False,False,False,False
2023-11-23,126576.0,126760.0,125764.0,126035.0,7816400,119697.7,109820.32359360135,129575.07640639864,False,False,False,False,False,False,False
2023-11-24,125542.0,126553.0,125341.0,126553.0,9613100,120333.3,110683.28800982493,129983.31199017508,False,False,False,False,False,False,False
2023-11-27,125683.0,125826.0,124840.0,125517.0,11013800,120878.6,111318.45517837087,130438.74482162914,False,False,False,False,False,False,False
2023-11-28,126538.0,126916.0,125388.0,125726.0,12394200,121540.45,112364.04282610843,130716.85717389156,False,False,False,False,False,False,False
2023-11-29,126101.0,127388.0,126018.0,126541.0,12417500,122218.9,113878.49501425072,130559.30498574927,False,False,False,False,False,False,False
2023-11-30,127331.0,127399.0,126168.0,126168.0,19238400,122928.25,115471.18135411313,130385.31864588687,False,False,False,False,False,False,False
2023-12-01,128103.0,128165.0,126656.0,127331.0,13696500,123580.75,116769.29299920499,130392.20700079501,False,False,False,False,False,False,False
2023-12-04,126803.0,128183.0,126643.0,128183.0,10270500,124012.9,117562.37512865933,130463.42487134066,False,False,False,False,False,False,False
2023-12-05,126903.0,127489.0,126491.0,126802.0,11960300,124433.7,118417.58668569806,130449.81331430194,False,False,False,False,False,False,False
2023-12-06,125623.0,127538.0,125614.0,126907.0,10837300,124751.45,119233.43416762777,130269.46583237223,False,False,False,False,False,False,False
2023-12-07,126010.0,126581.0,125566.0,125623.0,10505300,125097.0,120243.87230530173,129950.12769469827,False,False,False,False,False,False,False
2023-12-08,127094.0,127289.0,125562.0,126010.0,10745300,125501.1,121512.40867524133,129489.79132475868,False,False,False,False,False,False,False
2023-12-11,126916.0,127154.0,126526.0,127093.0,7091900,125815.1,122508.59280166728,129121.60719833273,False,False,False,False,False,False,False
2023-12-12,126403.0,127359.0,126013.0,126923.0,10266500,126116.45,124019.97260609556,128212.92739390444,False,False,False,False,False,False,False
2023-12-13,129465.0,129793.0,126299.0,126406.0,15066200,126423.3,124250.18783926088,128596.41216073913,True,True,True,False,False,True,True
2023-12-14,130842.0,131260.0,129469.0,129469.0,15822800,126736.6,123961.49515418652,129511.7048458135,True,False,False,True,False,True,False
2023-12-15,130197.0,131661.0,129884.0,130842.0,15141000,126993.35,123934.88789763986,130051.81210236016,True,False,False,True,False,True,False
2023-12-18,131084.0,131447.0,130198.0,130202.0,9604400,127242.8,123715.03693360426,130770.56306639574,True,False,False,True,False,True,False
2023-12-19,131851.0,132047.0,131086.0,131088.0,9429700,127555.0,123562.25468406899,131547.745315931,True,False,False,True,False,True,False
2023-12-20,130804.0,132341.0,130710.0,131851.0,10335800,127793.45,123617.50371707334,131969.39628292664,False,False,False,False,False,False,False
2023-12-21,132182.0,132277.0,130822.0,130826.0,8681000,128073.75,123507.53932293279,132639.96067706723,False,False,False,False,False,False,False
2023-12-22,132753.0,133035.0,132094.0,132553.0,8231100,128434.3,123580.12054850023,133288.47945149976,False,False,False,False,False,False,False
2023-12-26,133533.0,133645.0,132753.0,132753.0,0,128826.8,123650.52840540155,134003.07159459847,False,False,False,False,False,False,False
2023-12-27,134194.0,134195.0,133328.0,133523.0,6168200,129209.6,123629.40938261873,134789.79061738128,False,False,False,False,False,False,False
2023-12-28,134185.0,134392.0,133832.0,134194.0,7812700,129613.8,123814.85884075245,135412.74115924755,False,False,False,False,False,False,False
2024-01-02,132697.0,134195.0,132095.0,134186.0,8437800,129882.1,124031.5595517306,135732.6404482694,False,False,False,False,False,False,False
2024-01-03,132834.0,133576.0,132250.0,132697.0,8702400,130118.65,124188.95114282046,136048.34885717952,False,False,False,False,False,False,False
2024-01-04,131226.0,132885.0,131024.0,132831.0,8972300,130339.8,124604.02394183073,136075.57605816927,False,False,False,False,False,False,False
2024-01-05,132023.0,132635.0,130579.0,131218.0,9199700,130595.8,125052.06572369221,136139.5342763078,False,False,False,False,False,False,False
2024-01-08,132427.0,132498.0,131015.0,132023.0,8497500,130936.0,125861.98915006508,136010.01084993492,False,False,False,False,False,False,False
2024-01-09,131447.0,132426.0,131203.0,132424.0,9287500,131207.85,126693.33235251343,135722.3676474866,False,False,False,False,False,False,False
2024-01-10,130841.0,131628.0,130438.0,131447.0,8958400,131395.2,127308.81832423917,135481.58167576086,False,False,False,False,False,False,False
2024-01-11,130649.0,131308.0,129898.0,130841.0,9761700,131581.85,128054.07257087162,135109.6274291284,False,False,False,False,False,False,False
2024-01-12,130988.0,131927.0,130410.0,130652.0,10661900,131811.1,129232.00085903211,134390.19914096792,False,False,False,False,False,False,False
2024-01-15,131521.0,131606.0,130253.0,130988.0,5746600,131913.9,129575.90986900595,134251.89013099406,False,False,False,False,False,False,False
2024-01-16,129294.0,131517.0,129147.0,131515.0,11911300,131836.5,129258.8825362425,134414.11746375752,False,False,False,False,False,False,False
2024-01-17,128524.0,129296.0,128312.0,129293.0,9952500,131752.85,128861.69177097532,134644.00822902468,True,False,False,True,False,True,False
2024-01-18,127316.0,129047.0,127316.0,128524.0,12460800,131564.45,128063.0918589963,135065.8081410037,True,False,False,True,False,True,False
2024-01-19,127636.0,127820.0,126533.0,127319.0,11956900,131353.7,127441.64133614185,135265.75866385817,False,False,False,False,False,False,False
2024-01-22,126602.0,127843.0,125876.0,127636.0,9509100,131143.6,126692.96771375544,135594.23228624457,True,False,False,True,False,True,False
2024-01-23,128263.0,128331.0,126612.0,126612.0,9366100,130947.65,126346.95759101422,135548.34240898577,False,False,False,False,False,False,False
2024-01-24,127816.0,129446.0,127680.0,128275.0,8823800,130700.8,125979.74959948481,135421.8504005152,False,False,False,False,False,False,False
2024-01-25,128169.0,128697.0,127803.0,127815.0,8757600,130432.6,125780.05039224452,135085.14960775548,False,False,False,False,False,False,False
2024-01-26,128967.0,129252.0,127869.0,128196.0,8508000,130171.25,125831.63294801387,134510.86705198613,False,False,False,False,False,False,False
2024-01-29,128503.0,129068.0,127853.0,128970.0,8764500,129887.15,125926.50346718634,133847.79653281366,False,False,False,False,False,False,False
2024-01-30,127402.0,128492.0,127105.0,128492.0,10037400,129622.4,125745.59212156317,133499.20787843684,False,False,False,False,False,False,False
2024-01-31,127752.0,129558.0,127326.0,127402.0,12495200,129368.3,125718.25393828713,133018.3460617129,False,False,False,False,False,False,False
2024-02-01,128481.0,128481.0,127284.0,127752.0,10226400,129231.05,125669.76776639895,132792.33223360105,False,False,False,False,False,False,False
2024-02-02,127182.0,128878.0,126628.0,128471.0,10982800,128989.0,125571.55774314453,132406.44225685546,False,False,False,False,False,False,False
2024-02-05,127593.0,127834.0,126443.0,127182.0,9637200,128747.3,125688.73397204468,131805.86602795534,False,False,False,False,False,False,False
2024-02-06,130416.0,130417.0,127593.0,127593.0,13780300,128695.75,125798.25722720227,131593.24277279773,False,True,False,False,True,True,False
2024-02-07,129608.0,130552.0,129518.0,130412.0,15425400,128634.1,125879.86713135385,131388.33286864616,False,False,False,False,False,False,False
2024-02-08,128217.0,130126.0,127912.0,129950.0,13634900,128512.5,125923.0085644608,131101.99143553918,False,False,False,False,False,False,False
2024-02-09,128026.0,128896.0,127579.0,128216.0,12115800,128364.4,126046.46658285666,130682.33341714332,False,False,False,False,False,False,False
2024-02-14,127018.0,128026.0,126663.0,128026.0,7748300,128139.25,126283.63594359987,129994.86405640013,False,False,False,False,False,False,False
2024-02-15,127804.0,127824.0,126932.0,127018.0,10980100,128064.75,126286.30409356956,129843.19590643044,False,False,False,False,False,False,False
2024-02-16,128726.0,129069.0,127653.0,127809.0,10119100,128074.85,126283.17730021586,129866.52269978415,False,False,False,False,False,False,False
2024-02-19,129036.0,129036.0,128097.0,128720.0,5799100,128160.85,126357.4632125201,129964.23678747991,False,False,False,False,False,False,False
2024-02-20,129916.0,129916.0,128326.0,129033.0,12237000,128274.85,126328.5643310251,130221.13566897491,False,False,False,False,False,False,False
2024-02-21,130032.0,130034.0,129359.0,129916.0,12585700,128446.35,126516.30846513352,130376.39153486649,False,False,False,False,False,False,False
2024-02-22,130241.0,130829.0,129971.0,130035.0,10771700,128545.25,126458.42093984444,130632.07906015556,False,False,False,False,False,False,False
2024-02-23,129419.0,130624.0,129077.0,130240.0,9230300,128625.4,126533.37419760445,130717.42580239553,False,False,False,False,False,False,False
2024-02-26,129609.0,129978.0,129077.0,129417.0,7436900,128697.4,126572.64838355799,130822.151616442,False,False,False,False,False,False,False
2024-02-27,131689.0,131696.0,129613.0,129613.0,10049000,128833.5,126322.4412172312,131344.55878276879,True,False,False,True,False,True,False
2024-02-28,130155.0,131685.0,129771.0,131685.0,9045600,128916.1,126342.90195701632,131489.2980429837,False,False,False,False,False,False,False
2024-02-29,129020.0,130155.0,128669.0,130155.0,12003100,128997.0,126524.46437416028,131469.53562583972,False,False,False,False,False,False,False
2024-03-01,129180.0,129716.0,128717.0,129026.0,9765100,129068.4,126665.75633323049,131471.04366676952,False,False,False,False,False,False,False
2024-03-04,128341.0,129307.0,128278.0,129176.0,7967700,129061.4,126650.74816415181,131472.05183584816,False,False,False,False,False,False,False
2024-03-05,128098.0,128989.0,127823.0,128336.0,9692200,129107.2,126814.99613288543,131399.40386711457,False,False,False,False,False,False,False
2024-03-06,128890.0,129323.0,128099.0,128099.0,11057900,129172.05,126989.4534319322,131354.6465680678,False,False,False,False,False,False,False
2024-03-07,128340.0,129188.0,128033.0,128890.0,7350000,129068.25,126937.9120604148,131198.58793958518,False,False,False,False,False,False,False
2024-03-08,127071.0,128338.0,125802.0,128335.0,11937900,128941.4,126650.32014428628,131232.4798557137,False,False,False,False,False,False,False
2024-03-11,126124.0,127068.0,126065.0,127068.0,8899100,128836.75,126236.06475629285,131437.43524370715,True,False,False,True,False,True,False
2024-03-12,127668.0,128039.0,126121.0,126124.0,9483700,128818.85,126189.89461209915,131447.80538790088,False,False,False,False,False,False,False
2024-03-13,128006.0,128530.0,127439.0,127668.0,8837200,128868.25,126346.84530587155,131389.65469412843,False,False,False,False,False,False,False
2024-03-14,127690.0,128256.0,127192.0,127992.0,9292600,128862.55,126330.52218981052,131394.57781018948,False,False,False,False,False,False,False
2024-03-15,126742.0,127957.0,126502.0,127682.0,14992400,128763.35,126059.1892079117,131467.51079208832,False,False,False,False,False,False,False
2024-03-18,126954.0,127540.0,126272.0,126758.0,10512100,128659.25,125841.37548372577,131477.12451627423,False,False,False,False,False,False,False
2024-03-19,127529.0,128000.0,126955.0,126955.0,11184800,128539.9,125744.03328380431,131335.76671619568,False,False,False,False,False,False,False
2024-03-20,129125.0,129210.0,127349.0,127534.0,10819300,128494.55,125772.12913652412,131216.97086347587,False,False,False,False,False,False,False
2024-03-21,128159.0,129556.0,128093.0,129125.0,9570800,128390.45,125792.84977347626,130988.05022652373,False,False,False,False,False,False,False
2024-03-22,127027.0,128159.0,126879.0,128159.0,9367800,128270.85,125652.46357240676,130889.23642759325,False,False,False,False,False,False,False
2024-03-25,126931.0,127224.0,126750.0,127027.0,8060500,128136.95,125532.83508015037,130741.06491984962,False,False,False,False,False,False,False
2024-03-26,126863.0,127193.0,126591.0,126931.0,9435700,127895.65,125840.97140815564,129950.32859184434,False,False,False,False,False,False,False
2024-03-27,127691.0,127756.0,126223.0,126863.0,9918200,127772.45,126014.05665738226,129530.84334261774,False,False,False,False,False,False,False
2024-03-28,128106.0,128364.0,127270.0,127689.0,9943400,127726.75,126059.74172799253,129393.75827200747,False,False,False,False,False,False,False
2024-04-01,126990.0,128659.0,126772.0,128106.0,9372600,127617.25,126068.67416870948,129165.82583129052,False,False,False,False,False,False,False
2024-04-02,127549.0,127654.0,126669.0,126990.0,9073600,127577.65,126066.95865948408,129088.34134051591,False,False,False,False,False,False,False
2024-04-03,127318.0,127694.0,126181.0,127546.0,11032700,127538.65,126044.33596621295,129032.96403378704,False,False,False,False,False,False,False
2024-04-04,127428.0,129627.0,127178.0,127313.0,13229200,127465.55,126113.29239841421,128817.8076015858,False,False,False,False,False,False,False
2024-04-05,126795.0,127432.0,126394.0,127422.0,9101300,127388.3,126070.28904245661,128706.31095754339,False,False,False,False,False,False,False
2024-04-08,128857.0,129178.0,126796.0,126796.0,8128300,127477.6,126015.92203129265,128939.27796870736,False,False,False,False,False,False,False
2024-04-09,129890.0,129956.0,128826.0,128858.0,8489700,127665.9,125984.62918991731,129347.17081008268,True,False,False,True,False,True,False
2024-04-10,128054.0,129872.0,127732.0,129872.0,10451800,127685.2,125994.98934978529,129375.4106502147,False,False,False,False,False,False,False
2024-04-11,127396.0,128051.0,127069.0,128051.0,8882900,127654.7,125966.85015634363,129342.54984365636,False,False,False,False,False,False,False
2024-04-12,125946.0,127640.0,125635.0,127396.0,10246600,127567.5,125715.14394692532,129419.85605307468,False,False,False,False,False,False,False
2024-04-15,125334.0,126250.0,125034.0,125946.0,13504500,127497.1,125419.33511790744,129574.86488209257,True,False,False,True,False,True,False
2024-04-16,124389.0,125316.0,123756.0,125316.0,14009800,127368.85,124874.95747920904,129862.74252079097,True,False,False,True,False,True,False
2024-04-17,124171.0,125301.0,123642.0,124389.0,11370900,127200.95,124328.96506564679,130072.93493435321,True,False,False,True,False,True,False
2024-04-18,124196.0,125140.0,123397.0,124171.0,10662400,126954.5,123935.52781519512,129973.47218480488,False,False,False,False,False,False,False
2024-04-19,125124.0,125509.0,124056.0,124197.0,13604100,126802.75,123734.0020725711,129871.4979274289,False,False,False,False,False,False,False
2024-04-22,125573.0,126081.0,124633.0,125124.0,10264100,126730.05,123615.12643246695,129844.97356753306,False,False,False,False,False,False,False
2024-04-23,125148.0,125826.0,124310.0,125572.0,11257800,126640.9,123449.0813862389,129832.71861376108,False,False,False,False,False,False,False
2024-04-24,124741.0,125473.0,124556.0,125149.0,10526300,126534.8,123234.82388525484,129834.77611474517,False,False,False,False,False,False,False
2024-04-25,124646.0,124732.0,123703.0,124718.0,10093100,126382.55,123026.6779445388,129738.42205546121,False,False,False,False,False,False,False
2024-04-26,126526.0,126826.0,124651.0,124651.0,8900000,126303.55,123045.54302285096,129561.55697714904,False,False,False,False,False,False,False
2024-04-29,127352.0,127352.0,126467.0,126527.0,8385100,126321.65,123043.62503140523,129599.67496859476,False,False,False,False,False,False,False
2024-04-30,125924.0,127352.0,125856.0,127352.0,10889600,126240.4,123010.25961524007,129470.54038475992,False,False,False,False,False,False,False
2024-05-02,127122.0,127670.0,125926.0,125926.0,11547800,126230.6,123013.06060671166,129448.13939328835,False,False,False,False,False,False,False
2024-05-03,128509.0,128787.0,127130.0,127130.0,12799200,126284.65,122948.29300313647,129621.00699686352,False,False,False,False,False,False,False
2024-05-06,128466.0,129181.0,128294.0,128506.0,8779100,126368.2,122897.0621856357,129839.33781436429,False,False,False,False,False,False,False
2024-05-07,129210.0,129745.0,128464.0,128466.0,10177500,126385.85,122858.29648516938,129913.40351483063,False,False,False,False,False,False,False
2024-05-08,129481.0,129564.0,128048.0,129210.0,9788900,126365.4,122919.58536711498,129811.214632885,False,False,False,False,False,False,False
2024-05-09,128188.0,129468.0,127376.0,129468.0,13369000,126372.1,122911.96961608698,129832.23038391303,False,False,False,False,False,False,False
2024-05-10,127600.0,129022.0,127467.0,128188.0,12574200,126382.3,122908.28602554182,129856.31397445819,False,False,False,False,False,False,False
2024-05-13,128155.0,128669.0,127599.0,127600.0,8917300,126492.75,122937.62632164295,130047.87367835705,False,False,False,False,False,False,False
2024-05-14,128515.0,128965.0,127962.0,128155.0,11886800,126651.8,123030.93499139775,130272.66500860226,False,False,False,False,False,False,False
2024-05-15,128028.0,128646.0,127029.0,128514.0,10855600,126833.75,123327.74919686648,130339.75080313352,False,False,False,False,False,False,False
2024-05-16,128284.0,128965.0,127922.0,128029.0,9852200,127039.4,123713.12986507105,130365.67013492894,False,False,False,False,False,False,False
2024-05-17,128151.0,128464.0,127696.0,128280.0,10262600,127237.15,124161.85021829378,130312.44978170621,False,False,False,False,False,False,False
2024-05-20,127751.0,128730.0,127488.0,128151.0,9340300,127368.5,124452.96776548085,130284.03223451915,False,False,False,False,False,False,False
2024-05-21,127412.0,128272.0,127205.0,127754.0,9138500,127460.45,124670.03275332876,130250.86724667123,False,False,False,False,False,False,False
2024-05-22,125650.0,127412.0,125524.0,127412.0,12403500,127485.55,124774.82125937377,130196.27874062624,False,False,False,False,False,False,False
2024-05-23,124729.0,125665.0,124431.0,125650.0,9985400,127484.95,124771.65932164335,130198.24067835664,True,False,False,True,False,True,False
2024-05-24,124306.0,125257.0,124259.0,124731.0,9211500,127467.95,124676.62694264525,130259.27305735475,True,False,False,True,False,True,False
2024-05-27,124496.0,124535.0,124081.0,124297.0,4327600,127366.45,124297.12046752205,130435.77953247794,False,False,False,False,False,False,False
2024-05-28,123780.0,125392.0,123537.0,124498.0,9179800,127187.85,123724.5635003091,130651.13649969091,False,False,False,False,False,False,False
2024-05-29,122707.0,123780.0,122458.0,123780.0,8257700,127027.0,123055.08745524882,130998.91254475118,True,False,False,True,False,True,False
2024-05-31,122098.0,122837.0,121929.0,122704.0,15918600,126775.8,122234.51775121258,131317.08224878742,True,False,False,True,False,True,False
2024-06-03,122032.0,122495.0,121496.0,122100.0,8428100,126451.95,121523.78196309278,131380.11803690722,False,False,False,False,False,False,False
2024-06-04,121802.0,122032.0,120878.0,122032.0,8529300,126118.75,120873.04631934312,131364.45368065688,False,False,False,False,False,False,False
2024-06-05,121407.0,122170.0,121253.0,121803.0,8768700,125728.6,120293.66224700399,131163.53775299602,False,False,False,False,False,False,False
2024-06-06,122899.0,123246.0,121377.0,121408.0,8404200,125399.5,120126.568148005,130672.431851995,False,False,False,False,False,False,False
2024-06-07,120767.0,122899.0,120679.0,122899.0,9801200,125028.45,119541.64552399679,130515.2544760032,False,False,False,False,False,False,False
2024-06-10,120760.0,121421.0,120540.0,120769.0,6568400,124686.45,119024.64115848222,130348.25884151777,False,False,False,False,False,False,False
2024-06-11,121635.0,121759.0,120757.0,120760.0,7477000,124360.45,118789.44678409955,129931.45321590044,False,False,False,False,False,False,False
2024-06-12,119936.0,122483.0,119544.0,121644.0,11278800,123931.5,118386.33852449112,129476.66147550888,False,False,False,False,False,False,False
2024-06-13,119568.0,120222.0,119171.0,119936.0,8543000,123508.5,117988.44822678794,129028.55177321206,False,False,False,False,False,False,False
2024-06-14,119662.0,120214.0,118828.0,119558.0,7847600,123077.4,117785.69183284734,128369.10816715265,False,False,False,False,False,False,False
2024-06-17,119138.0,119663.0,118685.0,119663.0,7380600,122626.75,117627.25360957335,127626.24639042665,False,False,False,False,False,False,False
2024-06-18,119630.0,120109.0,118872.0,119138.0,8100100,122220.7,117674.99942403701,126766.40057596298,False,False,False,False,False,False,False
2024-06-19,120261.0,120383.0,118960.0,119630.0,5646300,121863.15,117956.74207805611,125769.55792194388,False,False,False,False,False,False,False
2024-06-20,120446.0,121607.0,120156.0,120267.0,8659500,121602.95,118084.6038290069,125121.2961709931,False,False,False,False,False,False,False
2024-06-21,121341.0,121580.0,120061.0,120446.0,12906900,121433.55,118237.44674924792,124629.65325075209,False,False,False,False,False,False,False
2024-06-24,122637.0,122840.0,121307.0,121343.0,7836100,121350.1,118391.44967470592,124308.7503252941,False,False,False,False,False,False,False
2024-06-25,122331.0,122849.0,121997.0,122804.0,6942900,121241.85,118629.70135628991,123853.9986437101,False,False,False,False,False,False,False
2024-06-26,122641.0,122701.0,121402.0,122331.0,8178800,121184.9,118763.01201093581,123606.78798906418,False,False,False,False,False,False,False
2024-06-27,124308.0,124308.0,122642.0,122642.0,8707300,121264.95,118543.87718718774,123986.02281281225,True,False,False,True,False,True,False
2024-06-28,123907.0,124500.0,123298.0,124308.0,9070800,121355.4,118406.96745300066,124303.83254699933,False,False,False,False,False,False,False
2024-07-01,124718.0,125220.0,123735.0,123905.0,0,121489.7,118187.97731726622,124791.42268273377,False,False,False,False,False,False,False
2024-07-02,124787.0,125491.0,124310.0,124720.0,8368000,121638.95,118022.88453278948,125255.01546721051,False,False,False,False,False,False,False
2024-07-03,125662.0,126581.0,124787.0,124787.0,8534200,121851.7,117816.68107485103,125886.71892514896,False,False,False,False,False,False,False
2024-07-04,126164.0,126660.0,125666.0,125666.0,6535700,122014.95,117559.25873813646,126470.64126186354,False,False,False,False,False,False,False
2024-07-05,126267.0,126662.0,125556.0,126165.0,8085600,122289.95,117492.74298472924,127087.15701527076,False,False,False,False,False,False,False
2024-07-08,126548.0,126551.0,125614.0,126280.0,7430300,122579.35,117481.81968879254,127676.88031120747,False,False,False,False,False,False,False
2024-07-09,127108.0,127295.0,125937.0,126548.0,6684600,122853.0,117394.11906590496,128311.88093409504,False,False,False,False,False,False,False
2024-07-10,127218.0,127769.0,126928.0,127109.0,8152600,123217.1,117608.08432877972,128826.1156712203,False,False,False,False,False,False,False
2024-07-11,128294.0,128326.0,127221.0,127221.0,7972900,123653.4,117884.30176160905,129422.49823839094,False,False,False,False,False,False,False
