datetime,ticker,close,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2023-01-17,^SPX,3990.969970703125,3873.6505126953125,3741.907118362246,4005.393907028379,0,0,0,0,0,0,0
2023-01-18,^SPX,3928.860107421875,3877.4755126953123,3743.9053184487516,4011.045706941873,0,0,0,0,0,0,0
2023-01-19,^SPX,3898.85009765625,3881.535021972656,3750.712434791315,4012.357609153997,0,0,0,0,0,0,0
2023-01-20,^SPX,3972.610107421875,3889.084521484375,3755.424240590089,4022.7448023786606,0,0,0,0,0,0,0
2023-01-23,^SPX,4019.81005859375,3896.15302734375,3750.4527804506843,4041.853274236816,0,0,0,0,0,0,0
2023-01-24,^SPX,4016.949951171875,3905.8810302734373,3755.0280972396813,4056.7339633071933,0,0,0,0,0,0,0
2023-01-25,^SPX,4016.219970703125,3914.451025390625,3758.805524295946,4070.0965264853044,0,0,0,0,0,0,0
2023-01-26,^SPX,4060.429931640625,3926.0100219726564,3762.8506566399083,4089.1693873054046,0,0,0,0,0,0,0
2023-01-27,^SPX,4070.56005859375,3940.3770263671877,3779.571720160462,4101.182332573913,0,0,0,0,0,0,0
2023-01-30,^SPX,4017.77001953125,3948.8015258789064,3790.455658885935,4107.147392871878,0,0,0,0,0,0,0
2023-01-31,^SPX,4076.60009765625,3960.656530761719,3801.2672072443565,4120.045854279081,0,0,0,0,0,0,0
2023-02-01,^SPX,4119.2099609375,3975.4100341796875,3814.607688293908,4136.212380065467,0,0,0,0,0,0,0
2023-02-02,^SPX,4179.759765625,3991.7495239257814,3817.483974172943,4166.01507367862,1,0,0,1,0,1,0
2023-02-03,^SPX,4136.47998046875,4008.1685180664062,3845.248831939942,4171.08820419287,0,0,0,0,0,0,0
2023-02-06,^SPX,4111.080078125,4018.9685180664064,3859.0031214456612,4178.933914687152,0,0,0,0,0,0,0
2023-02-07,^SPX,4164.0,4032.564013671875,3871.7852161406927,4193.342811203057,0,0,0,0,0,0,0
2023-02-08,^SPX,4117.85986328125,4042.4945068359375,3886.728369295344,4198.260644376531,0,0,0,0,0,0,0
2023-02-09,^SPX,4081.5,4048.089001464844,3895.336707288627,4200.84129564106,0,0,0,0,0,0,0
2023-02-10,^SPX,4090.4599609375,4053.453503417969,3902.7790514752023,4204.1279553607355,0,0,0,0,0,0,0
2023-02-13,^SPX,4137.2900390625,4060.3635009765626,3907.526141834592,4213.200860118533,0,0,0,0,0,0,0
2023-02-14,^SPX,4136.1298828125,4067.6214965820313,3914.8726557880123,4220.37033737605,0,0,0,0,0,0,0
2023-02-15,^SPX,4147.60009765625,4078.55849609375,3936.707956462214,4220.409035725285,0,0,0,0,0,0,0
2023-02-16,^SPX,4090.409912109375,4088.1364868164064,3974.268536020862,4202.00443761195,0,0,0,0,0,0,0
2023-02-17,^SPX,4079.090087890625,4093.460485839844,3993.190673808534,4193.730297871154,0,0,0,0,0,0,0
2023-02-21,^SPX,3997.340087890625,4092.3369873046877,3988.164895161586,4196.509079447789,0,0,0,0,0,0,0
2023-02-22,^SPX,3991.050048828125,4091.0419921875,3982.376918968548,4199.707065406452,0,0,0,0,0,0,0
2023-02-23,^SPX,4012.320068359375,4090.8469970703127,3981.604136690082,4200.089857450544,0,0,0,0,0,0,0
2023-02-24,^SPX,3970.0400390625,4086.327502441406,3964.977969287669,4207.677035595143,0,0,0,0,0,0,0
2023-02-27,^SPX,3982.239990234375,4081.9114990234375,3952.018672859386,4211.80432518749,0,0,0,0,0,0,0
2023-02-28,^SPX,3970.14990234375,4079.5304931640626,3943.1055871225253,4215.9553992056,0,0,0,0,0,0,0
2023-03-01,^SPX,3951.389892578125,4073.269982910156,3925.277534508925,4221.262431311387,0,0,0,0,0,0,0
2023-03-02,^SPX,3981.35009765625,4066.376989746094,3914.6002150497966,4218.153764442391,0,0,0,0,0,0,0
2023-03-03,^SPX,4045.639892578125,4059.67099609375,3917.4355606781264,4201.906431509374,0,0,0,0,0,0,0
2023-03-06,^SPX,4048.419921875,4055.2679931640623,3917.667424345033,4192.868561983091,0,0,0,0,0,0,0
2023-03-07,^SPX,3986.3701171875,4049.0324951171874,3910.7799395452503,4187.285050689125,0,0,0,0,0,0,0
2023-03-08,^SPX,3992.010009765625,4040.432995605469,3911.1878901092487,4169.678101101689,0,0,0,0,0,0,0
2023-03-09,^SPX,3918.320068359375,4030.456005859375,3895.688172101802,4165.223839616948,0,0,0,0,0,0,0
2023-03-10,^SPX,3861.590087890625,4019.4605102539062,3867.4470459845793,4171.473974523233,1,0,0,1,0,1,0
2023-03-13,^SPX,3855.760009765625,4007.7255126953123,3843.0784120768867,4172.372613313738,0,0,0,0,0,0,0
2023-03-14,^SPX,3919.2900390625,3996.8255126953127,3839.59699092313,4154.0540344674955,0,0,0,0,0,0,0
2023-03-15,^SPX,3891.929931640625,3984.615515136719,3835.2029581627667,4134.028072110671,0,0,0,0,0,0,0
2023-03-16,^SPX,3960.280029296875,3975.24951171875,3846.847729313032,4103.651294124468,0,0,0,0,0,0,0
2023-03-17,^SPX,3916.639892578125,3966.5610107421876,3847.8160803490205,4085.3059411353547,0,0,0,0,0,0,0
2023-03-20,^SPX,3951.570068359375,3960.185009765625,3853.833487145239,4066.5365323860115,0,0,0,0,0,0,0
2023-03-21,^SPX,4002.8701171875,3960.4615112304687,3853.6753897870653,4067.247632673872,0,0,0,0,0,0,0
2023-03-22,^SPX,3936.969970703125,3957.7575073242188,3851.4951499421445,4064.019864706293,0,0,0,0,0,0,0
2023-03-23,^SPX,3948.719970703125,3954.577502441406,3851.4292940856644,4057.7257107971477,0,0,0,0,0,0,0
2023-03-24,^SPX,3970.989990234375,3954.625,3851.445941731395,4057.804058268605,0,0,0,0,0,0,0
2023-03-27,^SPX,3977.530029296875,3954.389501953125,3851.454617779196,4057.3243861270544,0,0,0,0,0,0,0
2023-03-28,^SPX,3971.27001953125,3954.4455078125,3851.473305917617,4057.4177097073834,0,0,0,0,0,0,0
2023-03-29,^SPX,4027.81005859375,3958.2665161132813,3850.2250312321053,4066.3080009944574,0,0,0,0,0,0,0
2023-03-30,^SPX,4050.830078125,3961.740515136719,3846.3552478531624,4077.1257824202753,0,0,0,0,0,0,0
2023-03-31,^SPX,4109.31005859375,3964.9240234375,3836.964054637219,4092.8839922377815,1,0,0,1,0,1,0
2023-04-03,^SPX,4124.509765625,3968.728515625,3826.578194514929,4110.878836735071,1,0,0,1,0,1,0
2023-04-04,^SPX,4100.60009765625,3974.4400146484377,3820.605959059205,4128.2740702376705,0,0,0,0,0,0,0
2023-04-05,^SPX,4090.3798828125,3979.358508300781,3817.0995399584444,4141.617476643118,0,0,0,0,0,0,0
2023-04-06,^SPX,4105.02001953125,3988.693505859375,3819.8708636378733,4157.5161480808765,0,0,0,0,0,0,0
2023-04-10,^SPX,4109.10986328125,4001.0694946289063,3835.2149801851506,4166.924009072662,0,0,0,0,0,0,0
2023-04-11,^SPX,4108.93994140625,4013.7284912109376,3856.1294978772835,4171.327484544591,0,0,0,0,0,0,0
2023-04-12,^SPX,4091.949951171875,4022.3614868164063,3867.6547992355063,4177.068174397306,0,0,0,0,0,0,0
2023-04-13,^SPX,4146.22021484375,4035.0760009765627,3883.7432044948664,4186.408797458259,0,0,0,0,0,0,0
2023-04-14,^SPX,4137.64013671875,4043.9440063476563,3890.297243449659,4197.590769245654,0,0,0,0,0,0,0
2023-04-17,^SPX,4151.31982421875,4055.6780029296874,3907.2091139872864,4204.146891872088,0,0,0,0,0,0,0
2023-04-18,^SPX,4154.8701171875,4065.8430053710936,3919.5639856351827,4212.122025107004,0,0,0,0,0,0,0
2023-04-19,^SPX,4154.52001953125,4073.425500488281,3925.182092028514,4221.668908948048,0,0,0,0,0,0,0
2023-04-20,^SPX,4129.7900390625,4083.06650390625,3947.6650467248387,4218.467961087662,0,0,0,0,0,0,0
2023-04-21,^SPX,4133.52001953125,4092.306506347656,3971.0209383812667,4213.592074314046,0,0,0,0,0,0,0
2023-04-24,^SPX,4137.0400390625,4100.6090087890625,3992.2449453470454,4208.97307223108,0,0,0,0,0,0,0
2023-04-25,^SPX,4071.6298828125,4105.314001464843,4012.377380055859,4198.250622873828,0,0,0,0,0,0,0
2023-04-26,^SPX,4055.989990234375,4109.55,4036.8096985458274,4182.290301454173,0,0,0,0,0,0,0
2023-04-27,^SPX,4135.35009765625,4114.927001953125,4052.45350705589,4177.4004968503605,0,0,0,0,0,0,0
2023-04-28,^SPX,4169.47998046875,4120.8594970703125,4061.5606548226374,4180.158339317988,0,0,0,0,0,0,0
2023-05-01,^SPX,4167.8701171875,4123.7875,4061.1980774227186,4186.376922577282,0,0,0,0,0,0,0
2023-05-02,^SPX,4119.580078125,4123.541015625,4060.924747722957,4186.157283527044,0,0,0,0,0,0,0
2023-05-03,^SPX,4090.75,4123.048510742187,4059.524127449031,4186.572894035344,0,0,0,0,0,0,0
2023-05-04,^SPX,4061.219970703125,4121.590515136719,4053.719253666309,4189.461776607129,0,0,0,0,0,0,0
2023-05-05,^SPX,4136.25,4123.152014160156,4055.449153733343,4190.854874586969,0,0,0,0,0,0,0
2023-05-08,^SPX,4138.1201171875,4124.602526855469,4056.9233306618535,4192.281723049084,0,0,0,0,0,0,0
2023-05-09,^SPX,4119.169921875,4125.114025878906,4057.779490161043,4192.44856159677,0,0,0,0,0,0,0
2023-05-10,^SPX,4137.64013671875,4127.39853515625,4061.721684271027,4193.0753860414725,0,0,0,0,0,0,0
2023-05-11,^SPX,4130.6201171875,4126.6185302734375,4061.5148294527185,4191.722231094157,0,0,0,0,0,0,0
2023-05-12,^SPX,4124.080078125,4125.94052734375,4061.0379923047003,4190.843062382799,0,0,0,0,0,0,0
2023-05-15,^SPX,4136.27978515625,4125.188525390625,4061.181795625462,4189.195255155788,0,0,0,0,0,0,0
2023-05-16,^SPX,4109.89990234375,4122.940014648438,4060.1760943987583,4185.703934898117,0,0,0,0,0,0,0
2023-05-17,^SPX,4158.77001953125,4123.152514648437,4059.911438022615,4186.39359127426,0,0,0,0,0,0,0
2023-05-18,^SPX,4198.0498046875,4126.565502929688,4054.996782968113,4198.134222891262,0,0,0,0,0,0,0
2023-05-19,^SPX,4191.97998046875,4129.488500976562,4052.1788730824305,4206.798128870693,0,0,0,0,0,0,0
2023-05-22,^SPX,4192.6298828125,4132.267993164062,4049.9783954066124,4214.557590921512,0,0,0,0,0,0,0
2023-05-23,^SPX,4145.580078125,4135.965502929687,4058.6530206116977,4213.277985247677,0,0,0,0,0,0,0
2023-05-24,^SPX,4115.240234375,4138.928015136718,4070.4871544811517,4207.368875792285,0,0,0,0,0,0,0
2023-05-25,^SPX,4151.27978515625,4139.724499511719,4071.0884706631527,4208.360528360285,0,0,0,0,0,0,0
2023-05-26,^SPX,4205.4501953125,4141.523010253906,4067.900099360199,4215.145921147613,0,0,0,0,0,0,0
2023-05-30,^SPX,4205.52001953125,4143.405505371094,4065.1654521131904,4221.645558628997,0,0,0,0,0,0,0
2023-05-31,^SPX,4179.830078125,4146.418005371093,4067.40468393944,4225.431326802746,0,0,0,0,0,0,0
2023-06-01,^SPX,4221.02001953125,4152.931506347656,4071.7912530201897,4234.071759675123,0,0,0,0,0,0,0
2023-06-02,^SPX,4282.3701171875,4163.989013671875,4075.5276070239884,4252.450420319762,1,0,0,1,0,1,0
2023-06-05,^SPX,4273.7900390625,4170.866015625,4070.8537043889783,4270.878326861021,1,0,0,1,0,1,0
2023-06-06,^SPX,4283.85009765625,4178.152514648437,4067.515180165803,4288.789849131072,0,0,0,0,0,0,0
2023-06-07,^SPX,4267.52001953125,4185.57001953125,4071.7371216254746,4299.402917437026,0,0,0,0,0,0,0
2023-06-08,^SPX,4293.93017578125,4193.384521484375,4072.185700882745,4314.583342086004,0,0,0,0,0,0,0
2023-06-09,^SPX,4298.85986328125,4201.7965087890625,4075.685506122477,4327.907511455648,0,0,0,0,0,0,0
2023-06-12,^SPX,4338.93017578125,4212.539013671875,4077.9818847176784,4347.096142626072,0,0,0,0,0,0,0
2023-06-13,^SPX,4369.009765625,4224.175512695312,4077.6643932204724,4370.686632170152,0,0,0,0,0,0,0
2023-06-14,^SPX,4372.58984375,4237.310009765625,4086.88691391032,4387.7331056209305,0,0,0,0,0,0,0
2023-06-15,^SPX,4425.83984375,4250.663500976562,4083.1507893913176,4418.176212561807,1,0,0,1,0,1,0
2023-06-16,^SPX,4409.58984375,4261.240502929688,4081.4515403498076,4441.029465509569,0,0,0,0,0,0,0
2023-06-20,^SPX,4388.7099609375,4271.077001953125,4085.800170070701,4456.353833835548,0,0,0,0,0,0,0
2023-06-21,^SPX,4365.68994140625,4279.730004882813,4093.7159620228203,4465.744047742805,0,0,0,0,0,0,0
2023-06-22,^SPX,4381.89013671875,4291.5455078125,4111.4845928751865,4471.606422749813,0,0,0,0,0,0,0
2023-06-23,^SPX,4348.330078125,4303.2,4142.001478138532,4464.398521861468,0,0,0,0,0,0,0
2023-06-26,^SPX,4328.81982421875,4312.077001953125,4167.396463247767,4456.757540658482,0,0,0,0,0,0,0
2023-06-27,^SPX,4378.41015625,4320.725,4182.340158351742,4459.109841648259,0,0,0,0,0,0,0
2023-06-28,^SPX,4376.85986328125,4329.2919921875,4200.022547645,4458.56143673,0,0,0,0,0,0,0
2023-06-29,^SPX,4396.43994140625,4340.122485351562,4228.484639642584,4451.760331060541,0,0,0,0,0,0,0
2023-06-30,^SPX,4450.3798828125,4351.590478515625,4244.435607997115,4458.745349034136,0,0,0,0,0,0,0
2023-07-03,^SPX,4455.58984375,4360.25146484375,4248.740836911774,4471.762092775726,0,0,0,0,0,0,0
2023-07-05,^SPX,4446.81982421875,4368.9029541015625,4258.796801452915,4479.00910675021,0,0,0,0,0,0,0
2023-07-06,^SPX,4411.58984375,4375.28994140625,4271.307864950322,4479.2720178621785,0,0,0,0,0,0,0
2023-07-07,^SPX,4398.9501953125,4381.8614501953125,4290.739727020577,4472.983173370048,0,0,0,0,0,0,0
2023-07-10,^SPX,4409.52978515625,4387.641430664063,4305.812965255105,4469.46989607302,0,0,0,0,0,0,0
2023-07-11,^SPX,4439.259765625,4394.66142578125,4321.245245883193,4468.0776056793065,0,0,0,0,0,0,0
2023-07-12,^SPX,4472.16015625,4401.322924804687,4325.0757324845645,4477.57011712481,0,0,0,0,0,0,0
2023-07-13,^SPX,4510.0400390625,4408.374438476562,4319.645926623458,4497.102950329667,1,0,0,1,0,1,0
2023-07-14,^SPX,4505.419921875,4415.015942382813,4318.061635163301,4511.970249602325,0,0,0,0,0,0,0
2023-07-17,^SPX,4522.7900390625,4419.863452148437,4311.595960720242,4528.1309435766325,0,0,0,0,0,0,0
2023-07-18,^SPX,4554.97998046875,4427.132958984375,4303.356589605617,4550.909328363134,1,0,0,1,0,1,0
2023-07-19,^SPX,4565.72021484375,4435.983471679688,4299.149904016662,4572.8170393427135,0,0,0,0,0,0,0
2023-07-20,^SPX,4534.8701171875,4444.44248046875,4305.013146128089,4583.87181480941,0,0,0,0,0,0,0
2023-07-21,^SPX,4536.33984375,4452.164965820312,4310.236773728934,4594.0931579116905,0,0,0,0,0,0,0
2023-07-24,^SPX,4554.64013671875,4462.48046875,4322.350123144149,4602.610814355851,0,0,0,0,0,0,0
2023-07-25,^SPX,4567.4599609375,4474.4124755859375,4341.76215529434,4607.062795877535,0,0,0,0,0,0,0
2023-07-26,^SPX,4566.75,4483.8294677734375,4353.148910077399,4614.510025469476,0,0,0,0,0,0,0
2023-07-27,^SPX,4537.41015625,4491.856982421875,4369.37625326303,4614.33771158072,0,0,0,0,0,0,0
2023-07-28,^SPX,4582.22998046875,4501.146484375,4380.976225376709,4621.316743373291,0,0,0,0,0,0,0
2023-07-31,^SPX,4588.9599609375,4508.07548828125,4384.303227227004,4631.847749335496,0,0,0,0,0,0,0
2023-08-01,^SPX,4576.72998046875,4514.132495117187,4389.322812918348,4638.942177316027,0,0,0,0,0,0,0
2023-08-02,^SPX,4513.39013671875,4517.461010742188,4396.725636980589,4638.196384503786,0,0,0,0,0,0,0
2023-08-03,^SPX,4501.89013671875,4521.976025390625,4411.601604498559,4632.350446282691,0,0,0,0,0,0,0
2023-08-04,^SPX,4478.02978515625,4525.930004882813,4429.302479298812,4622.557530466814,0,0,0,0,0,0,0
2023-08-07,^SPX,4518.43994140625,4531.375512695313,4451.554406636586,4611.19661875404,0,0,0,0,0,0,0
2023-08-08,^SPX,4499.3798828125,4534.381518554687,4465.3706412002675,4603.392395909107,0,0,0,0,0,0,0
2023-08-09,^SPX,4467.7099609375,4534.159008789063,4464.280182654913,4604.037834923212,0,0,0,0,0,0,0
2023-08-10,^SPX,4468.830078125,4532.0985107421875,4456.990559574373,4607.206461910002,0,0,0,0,0,0,0
2023-08-11,^SPX,4464.0498046875,4530.030004882812,4449.729220954089,4610.330788811535,0,0,0,0,0,0,0
2023-08-14,^SPX,4489.72021484375,4528.376513671875,4446.110185038759,4610.642842304991,0,0,0,0,0,0,0
2023-08-15,^SPX,4437.85986328125,4522.5205078125,4431.970759477249,4613.070256147751,0,0,0,0,0,0,0
2023-08-16,^SPX,4404.330078125,4514.451000976563,4412.113175940154,4616.788826012971,1,0,0,1,0,1,0
2023-08-17,^SPX,4370.35986328125,4506.22548828125,4385.92846199688,4626.52251456562,1,0,0,1,0,1,0
2023-08-18,^SPX,4369.7099609375,4497.893994140625,4364.0595575844745,4631.728430696776,0,0,0,0,0,0,0
2023-08-21,^SPX,4399.77001953125,4490.15048828125,4352.279976968949,4628.02099959355,0,0,0,0,0,0,0
2023-08-22,^SPX,4387.5498046875,4481.15498046875,4341.063970598572,4621.245990338928,0,0,0,0,0,0,0
2023-08-23,^SPX,4436.009765625,4474.61796875,4339.221463251184,4610.0144742488155,0,0,0,0,0,0,0
2023-08-24,^SPX,4376.31005859375,4466.562963867187,4327.769714072171,4605.356213662203,0,0,0,0,0,0,0
2023-08-25,^SPX,4405.7099609375,4457.736962890625,4327.742466839178,4587.731458942073,0,0,0,0,0,0,0
2023-08-28,^SPX,4433.31005859375,4449.9544677734375,4335.307130622944,4564.601804923931,0,0,0,0,0,0,0
2023-08-29,^SPX,4497.6298828125,4445.999462890625,4345.137775514093,4546.861150267157,0,0,0,0,0,0,0
2023-08-30,^SPX,4514.8701171875,4446.073461914062,4345.001643264614,4547.14528056351,0,0,0,0,0,0,0
2023-08-31,^SPX,4507.66015625,4446.361962890625,4344.588799670738,4548.135126110513,0,0,0,0,0,0,0
2023-09-01,^SPX,4515.77001953125,4448.248974609375,4342.6750038679675,4553.822945350783,0,0,0,0,0,0,0
2023-09-05,^SPX,4496.830078125,4447.168481445313,4344.209262993105,4550.127699897521,0,0,0,0,0,0,0
2023-09-06,^SPX,4465.47998046875,4445.473486328125,4345.048417587203,4545.898555069046,0,0,0,0,0,0,0
2023-09-07,^SPX,4451.14013671875,4444.644995117187,4344.720185785313,4544.569804449061,0,0,0,0,0,0,0
2023-09-08,^SPX,4457.490234375,4444.0780029296875,4344.603332206316,4543.552673653059,0,0,0,0,0,0,0
2023-09-11,^SPX,4487.4599609375,4445.248510742187,4344.2451572876025,4546.251864196772,0,0,0,0,0,0,0
2023-09-12,^SPX,4461.89990234375,4443.857495117188,4344.683214091804,4543.031776142571,0,0,0,0,0,0,0
2023-09-13,^SPX,4467.43994140625,4445.336499023438,4345.657839834046,4545.015158212829,0,0,0,0,0,0,0
2023-09-14,^SPX,4505.10009765625,4450.375,4349.2469956122795,4551.5030043877205,0,0,0,0,0,0,0
2023-09-15,^SPX,4450.31982421875,4454.372998046875,4360.502371272919,4548.243624820831,0,0,0,0,0,0,0
2023-09-18,^SPX,4453.52978515625,4458.563989257813,4373.541215564698,4543.586762950928,0,0,0,0,0,0,0
2023-09-19,^SPX,4443.9501953125,4460.772998046875,4379.9920988957565,4541.553897197993,0,0,0,0,0,0,0
2023-09-20,^SPX,4402.2001953125,4461.505517578125,4383.295563441782,4539.715471714469,0,0,0,0,0,0,0
2023-09-21,^SPX,4330.0,4456.205029296875,4358.7246132729,4553.685445320851,1,0,0,1,0,1,0
2023-09-22,^SPX,4320.06005859375,4453.392529296875,4343.722600354005,4563.062458239745,1,0,0,1,0,1,0
2023-09-25,^SPX,4337.43994140625,4449.979028320313,4330.269793942365,4569.688262698261,0,0,0,0,0,0,0
2023-09-26,^SPX,4273.52978515625,4441.990014648438,4298.610560163148,4585.369469133728,1,0,0,1,0,1,0
2023-09-27,^SPX,4274.509765625,4430.834008789063,4271.814888853374,4589.8531287247515,0,0,0,0,0,0,0
2023-09-28,^SPX,4299.7001953125,4420.075512695313,4255.962113417161,4584.188911973464,0,0,0,0,0,0,0
2023-09-29,^SPX,4288.0498046875,4409.094995117188,4240.33417425855,4577.855815975826,0,0,0,0,0,0,0
2023-10-02,^SPX,4288.39013671875,4397.726000976562,4228.588224019095,4566.86377793403,0,0,0,0,0,0,0
2023-10-03,^SPX,4229.4501953125,4384.357006835938,4206.1752134191265,4562.538800252749,0,0,0,0,0,0,0
2023-10-04,^SPX,4263.75,4374.2705078125,4192.61905808369,4555.92195754131,0,0,0,0,0,0,0
2023-10-05,^SPX,4258.18994140625,4364.622998046875,4179.695585373286,4549.550410720464,0,0,0,0,0,0,0
2023-10-06,^SPX,4308.5,4357.173486328125,4176.032793332006,4538.314179324245,0,0,0,0,0,0,0
2023-10-09,^SPX,4335.66015625,4349.58349609375,4179.016105799783,4520.150886387717,0,0,0,0,0,0,0
2023-10-10,^SPX,4358.240234375,4344.4005126953125,4182.104122251853,4506.696903138772,0,0,0,0,0,0,0
2023-10-11,^SPX,4376.9501953125,4339.876025390625,4187.265807562952,4492.486243218297,0,0,0,0,0,0,0
2023-10-12,^SPX,4349.60986328125,4332.101513671875,4200.540988336923,4463.662039006827,0,0,0,0,0,0,0
2023-10-13,^SPX,4327.77978515625,4325.97451171875,4206.761194283971,4445.1878291535295,0,0,0,0,0,0,0
2023-10-16,^SPX,4373.6298828125,4321.979516601563,4216.161790101085,4427.797243102041,0,0,0,0,0,0,0
2023-10-17,^SPX,4373.2001953125,4318.4420166015625,4225.894399571056,4410.989633632069,0,0,0,0,0,0,0
2023-10-18,^SPX,4314.60009765625,4314.06201171875,4230.333527324112,4397.790496113388,0,0,0,0,0,0,0
2023-10-19,^SPX,4278.0,4311.46201171875,4226.595640052389,4396.32838338511,0,0,0,0,0,0,0
2023-10-20,^SPX,4224.16015625,4306.667016601563,4213.422823404226,4399.9112097989,0,0,0,0,0,0,0
2023-10-23,^SPX,4217.0400390625,4300.647021484375,4200.478749050445,4400.815293918305,0,0,0,0,0,0,0
2023-10-24,^SPX,4247.68017578125,4299.354541015625,4197.068332207295,4401.640749823955,0,0,0,0,0,0,0
2023-10-25,^SPX,4186.77001953125,4294.967553710938,4181.301538889827,4408.633568532049,0,0,0,0,0,0,0
2023-10-26,^SPX,4137.22998046875,4286.84404296875,4153.1446633886635,4420.543422548836,1,0,0,1,0,1,0
2023-10-27,^SPX,4117.3701171875,4278.31005859375,4124.637735059065,4431.982382128435,1,0,0,1,0,1,0
2023-10-30,^SPX,4166.81982421875,4272.23154296875,4110.81569121374,4433.647394723759,0,0,0,0,0,0,0
2023-10-31,^SPX,4193.7998046875,4270.4490234375,4106.280071289528,4434.617975585472,0,0,0,0,0,0,0
2023-11-01,^SPX,4237.85986328125,4269.154516601562,4104.356059454861,4433.9529737482635,0,0,0,0,0,0,0
2023-11-02,^SPX,4317.77978515625,4272.134008789062,4106.020748835387,4438.247268742737,0,0,0,0,0,0,0
2023-11-03,^SPX,4358.33984375,4274.626000976563,4104.762630468081,4444.489371485045,0,0,0,0,0,0,0
2023-11-06,^SPX,4365.97998046875,4276.1419921875,4103.467153917801,4448.8168304572,0,0,0,0,0,0,0
2023-11-07,^SPX,4378.3798828125,4277.148974609375,4102.2378491760455,4452.060100042704,0,0,0,0,0,0,0
2023-11-08,^SPX,4382.77978515625,4277.440454101563,4101.811108256849,4453.069799946276,0,0,0,0,0,0,0
2023-11-09,^SPX,4347.35009765625,4277.327465820313,4101.89080870003,4452.764122940595,0,0,0,0,0,0,0
2023-11-10,^SPX,4415.240234375,4281.70048828125,4096.860513772726,4466.540462789773,0,0,0,0,0,0,0
2023-11-13,^SPX,4411.5498046875,4283.596484375,4094.067671286487,4473.125297463513,0,0,0,0,0,0,0
2023-11-14,^SPX,4495.7001953125,4289.721484375,4081.049286703147,4498.3936820468525,0,0,0,0,0,0,0
2023-11-15,^SPX,4502.8798828125,4299.135473632812,4069.775034499891,4528.495912765734,0,0,0,0,0,0,0
2023-11-16,^SPX,4508.240234375,4310.647485351563,4063.343254694354,4557.951716008772,0,0,0,0,0,0,0
2023-11-17,^SPX,4514.02001953125,4325.140478515625,4065.510596436091,4584.770360595158,0,0,0,0,0,0,0
2023-11-20,^SPX,4547.3798828125,4341.657470703125,4069.266541640216,4614.048399766034,0,0,0,0,0,0,0
2023-11-21,^SPX,4538.18994140625,4356.182958984375,4074.082428003512,4638.283489965237,0,0,0,0,0,0,0
2023-11-22,^SPX,4556.6201171875,4374.675463867187,4090.850749205376,4658.500178528999,0,0,0,0,0,0,0
2023-11-24,^SPX,4559.33984375,4395.78095703125,4123.768973983174,4667.792940079326,0,0,0,0,0,0,0
2023-11-27,^SPX,4550.43017578125,4417.4339599609375,4170.993319396621,4663.874600525254,0,0,0,0,0,0,0
2023-11-28,^SPX,4554.89013671875,4436.837475585938,4213.448022693889,4660.226928477987,0,0,0,0,0,0,0
2023-11-29,^SPX,4550.580078125,4454.676489257812,4257.568990731804,4651.7839877838205,0,0,0,0,0,0,0
2023-11-30,^SPX,4567.7998046875,4471.173486328125,4296.522914686955,4645.824057969296,0,0,0,0,0,0,0
2023-12-01,^SPX,4594.6298828125,4485.0159912109375,4317.830018005316,4652.201964416559,0,0,0,0,0,0,0
2023-12-04,^SPX,4569.77978515625,4495.58798828125,4335.541499796947,4655.634476765552,0,0,0,0,0,0,0
2023-12-05,^SPX,4567.18017578125,4505.647998046875,4354.878880411954,4656.417115681796,0,0,0,0,0,0,0
2023-12-06,^SPX,4549.33984375,4514.19599609375,4374.856017119635,4653.535975067865,0,0,0,0,0,0,0
2023-12-07,^SPX,4585.58984375,4524.336499023438,4396.196356777732,4652.476641269143,0,0,0,0,0,0,0
2023-12-08,^SPX,4604.3701171875,4537.1875,4434.82309880136,4639.55190119864,0,0,0,0,0,0,0
2023-12-11,^SPX,4622.43994140625,4547.5474853515625,4455.754821101365,4639.34014960176,0,0,0,0,0,0,0
2023-12-12,^SPX,4643.7001953125,4559.155004882812,4482.270570702031,4636.039439063593,1,0,0,1,0,1,0
2023-12-13,^SPX,4707.08984375,4569.7244873046875,4473.80544077789,4665.643533831485,1,0,0,1,0,1,0
2023-12-14,^SPX,4719.5498046875,4580.5579833984375,4468.792878790347,4692.323088006528,1,0,0,1,0,1,0
2023-12-15,^SPX,4719.18994140625,4591.10546875,4468.761426328891,4713.449511171109,1,0,0,1,0,1,0
2023-12-18,^SPX,4740.56005859375,4602.432470703125,4468.718875850553,4736.146065555697,1,0,0,1,0,1,0
2023-12-19,^SPX,4768.3701171875,4613.481982421875,4463.401669338126,4763.562295505623,1,0,0,1,0,1,0
2023-12-20,^SPX,4698.35009765625,4621.489990234375,4471.233634878193,4771.746345590557,0,0,0,0,0,0,0
2023-12-21,^SPX,4746.75,4630.996484375,4474.108915148979,4787.884053601022,0,0,0,0,0,0,0
2023-12-22,^SPX,4754.6298828125,4640.760986328125,4478.436585568394,4803.085387087856,0,0,0,0,0,0,0
2023-12-26,^SPX,4774.75,4651.976977539062,4485.000027403734,4818.953927674391,0,0,0,0,0,0,0
2023-12-27,^SPX,4781.580078125,4663.311474609375,4493.334462877208,4833.288486341542,0,0,0,0,0,0,0
