datetime,close,high_^mxx,low_^mxx,open_^mxx,volume_^mxx,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2022-12-09,50466.25,51170.890625,50423.73828125,51170.62109375,121540600,51350.043359375,50317.071410008255,52383.01530874174,False,False,False,False,False,False,False
2022-12-13,50333.1015625,51084.44140625,50240.44921875,50638.8203125,284653100,51268.7384765625,50183.01411911499,52354.46283401002,False,False,False,False,False,False,False
2022-12-14,50047.69921875,50452.640625,49781.71875,50430.94140625,170810200,51181.8669921875,49996.63929885227,52367.09468552272,False,False,False,False,False,False,False
2022-12-15,49342.33984375,49976.48828125,49281.23046875,49972.94921875,278214000,51066.2,49647.19984407502,52485.20015592498,True,False,False,True,False,True,False
2022-12-16,49630.1484375,49686.7890625,49113.7109375,49361.51171875,377277200,50970.4603515625,49433.947142179604,52506.97356094539,False,False,False,False,False,False,False
2022-12-19,49946.1015625,50058.30078125,49534.6484375,49694.69140625,96795700,50899.721875,49309.557517908834,52489.88623209117,False,False,False,False,False,False,False
2022-12-20,50139.421875,50406.5703125,49978.44921875,49978.44921875,101775700,50828.20703125,49236.26478407396,52420.14927842604,False,False,False,False,False,False,False
2022-12-21,50426.26171875,50791.37890625,50034.8515625,50182.328125,96007300,50761.4931640625,49223.13226065522,52299.85406746978,False,False,False,False,False,False,False
2022-12-22,50097.21875,50518.0,49648.109375,50455.890625,84251200,50666.656640625,49216.89687647783,52116.416404772164,False,False,False,False,False,False,False
2022-12-23,50578.08984375,50759.66015625,49864.6484375,50052.48046875,74942400,50596.610546875,49285.042169003784,51908.17892474622,False,False,False,False,False,False,False
2022-12-26,50273.890625,50712.390625,50211.37109375,50530.62890625,11411000,50526.873046875,49310.43835759082,51743.30773615918,False,False,False,False,False,False,False
2022-12-27,50440.01953125,50838.6484375,50277.12109375,50305.69921875,54768700,50494.8076171875,49306.42546245223,51683.18977192277,False,False,False,False,False,False,False
2022-12-28,49648.2109375,50491.08984375,49605.37890625,50432.78125,73263800,50468.515234375,49228.123283910994,51708.90718483901,False,False,False,False,False,False,False
2022-12-29,49517.859375,50209.7890625,49461.51953125,49708.671875,63993800,50360.165234375,49190.57898718133,51529.75148156867,False,False,False,False,False,False,False
2022-12-30,48463.859375,49619.33984375,48383.19921875,49524.328125,119821400,50210.4806640625,48877.396514412074,51543.56481371293,True,True,True,False,False,True,True
2023-01-02,48993.23828125,49136.94140625,48478.94140625,48506.0390625,10617600,50098.4240234375,48751.03028150225,51445.817765372754,False,False,False,False,False,False,False
2023-01-03,49050.4609375,49180.19140625,48881.98828125,48970.55078125,64955500,50010.9740234375,48628.58053617753,51393.36751069747,False,False,False,False,False,False,False
2023-01-04,50161.26953125,50388.609375,48966.12109375,49013.30859375,113054700,49968.005078125,48666.70811038212,51269.30204586789,False,True,False,False,True,True,False
2023-01-05,50805.2109375,50971.66015625,50077.71875,50150.76953125,139834800,49971.967578125,48660.509724813746,51283.42543143625,False,False,False,False,False,False,False
2023-01-06,51730.5,52004.828125,50618.30859375,50800.83984375,109031000,50004.5576171875,48552.44719501902,51456.66803935598,True,False,False,True,False,True,False
2023-01-09,52280.05078125,52460.48046875,51744.83984375,51770.1015625,126915200,50095.24765625,48329.122975609,51861.372336891,True,False,False,True,False,True,False
2023-01-10,52344.01953125,52564.109375,52180.8515625,52297.7109375,131270700,50195.7935546875,48163.71431088587,52227.87279848913,True,False,False,True,False,True,False
2023-01-11,53209.0,53508.75,52348.44921875,52348.44921875,155651700,50353.85859375,47918.49700726361,52789.22018023639,True,False,False,True,False,True,False
2023-01-12,53593.859375,53859.0,53215.51171875,53228.44921875,173800900,50566.4345703125,47785.187302397455,53347.681838227545,True,False,False,True,False,True,False
2023-01-13,53576.71875,53903.8984375,53371.6484375,53564.9296875,128172400,50763.7630859375,47715.06168875877,53812.46448311623,False,False,False,False,False,False,False
2023-01-16,53631.890625,53720.859375,53336.33984375,53591.87890625,46998100,50948.0525390625,47670.454279866106,54225.65079825889,False,False,False,False,False,False,False
2023-01-17,53128.96875,53580.0,52936.91015625,53580.0,132114900,51097.5298828125,47704.55783990905,54490.50192571595,False,False,False,False,False,False,False
2023-01-18,53218.828125,53590.4296875,53150.78125,53256.25,133000900,51237.158203125,47732.496179441056,54741.820226808944,False,False,False,False,False,False,False
2023-01-19,53382.6484375,53783.609375,53070.78125,53215.41015625,154775500,51401.4296875,47814.71209987255,54988.14727512745,False,False,False,False,False,False,False
2023-01-20,53947.0390625,54112.359375,53201.6796875,53430.2109375,121184400,51569.8771484375,47832.686333104706,55307.0679637703,False,False,False,False,False,False,False
2023-01-23,54341.25,54810.94921875,53943.0,53965.28125,115614600,51773.2451171875,47893.063815057045,55653.426419317955,False,False,False,False,False,False,False
2023-01-24,54870.5,55071.578125,54392.66015625,54392.66015625,142789100,51994.769140625,47933.42058472125,56056.11769652875,False,False,False,False,False,False,False
2023-01-25,54871.359375,54972.1796875,54474.62890625,54878.5,148445100,52255.9265625,48158.3407665924,56353.51235840759,False,False,False,False,False,False,False
2023-01-26,55164.01171875,55309.62109375,54866.19921875,54885.71875,131941600,52538.2341796875,48456.96786501174,56619.50049436325,False,False,False,False,False,False,False
2023-01-27,54774.91015625,55309.96875,54650.609375,55188.8515625,142811800,52853.78671875,49139.51236869276,56568.06106880724,False,False,False,False,False,False,False
2023-01-30,54521.4296875,54795.91015625,54400.7890625,54767.41015625,121761800,53130.1962890625,49825.35565838554,56435.03691973946,False,False,False,False,False,False,False
2023-01-31,54564.26953125,54683.828125,54244.71875,54480.51953125,248463200,53405.88671875,50661.64542442331,56150.12801307669,False,False,False,False,False,False,False
2023-02-01,55018.91015625,55072.23046875,54410.37109375,54555.91015625,148364300,53648.76875,51279.40034064261,56018.13715935739,False,False,False,False,False,False,False
2023-02-02,53874.91015625,55173.578125,53733.69921875,55040.19140625,160007000,53802.2537109375,51846.951991352886,55757.55543052211,False,True,False,False,True,True,False
2023-02-03,54049.05078125,54186.1015625,53737.609375,53833.73046875,183416400,53918.18125,52222.35452484763,55614.00797515237,False,False,False,False,False,False,False
2023-02-07,53335.51171875,54079.48828125,53238.140625,54001.55859375,195440800,53970.954296875,52431.26760292577,55510.640990824235,False,False,False,False,False,False,False
2023-02-08,53125.01171875,53566.6484375,52578.03125,53276.7890625,165032900,54010.00390625,52610.85217279981,55409.15563970019,False,False,False,False,False,False,False
2023-02-09,52801.4296875,53460.8984375,52684.640625,53229.6015625,134110600,53989.625390625,52530.75342703575,55448.49735421425,False,False,False,False,False,False,False
2023-02-10,52482.01953125,52880.671875,52141.140625,52850.48828125,156046900,53934.0333984375,52333.77713768374,55534.289659191265,False,False,False,False,False,False,False
2023-02-13,53050.828125,53286.83984375,52473.6796875,52476.2890625,145585400,53907.7388671875,52266.01671459706,55549.46101977794,False,False,False,False,False,False,False
2023-02-14,52663.12109375,53395.80078125,52466.078125,53225.19921875,226066600,53859.300390625,52128.55667132798,55590.044109922026,False,False,False,False,False,False,False
2023-02-15,53422.23828125,53486.51171875,52463.890625,52577.8984375,202987100,53873.9638671875,52164.4339665722,55583.4937678028,False,False,False,False,False,False,False
2023-02-16,54015.8203125,54143.609375,53327.0390625,53536.62890625,159906900,53913.8134765625,52231.6469619778,55595.9799911472,False,False,False,False,False,False,False
2023-02-17,53789.640625,53993.51171875,53483.73828125,53927.03125,151560000,53934.1630859375,52269.29385860517,55599.03231326983,False,False,False,False,False,False,False
2023-02-20,53908.55078125,54006.76953125,53823.33984375,53832.19140625,22508100,53932.238671875,52267.343134355375,55597.13420939462,False,False,False,False,False,False,False
2023-02-21,53239.94921875,54087.19140625,52960.3203125,53882.390625,175824900,53877.1736328125,52196.462773407125,55557.88449221787,False,False,False,False,False,False,False
2023-02-22,53180.98828125,53448.44140625,52820.5,53266.9296875,187947000,53792.698046875,52152.8648078582,55432.5312858918,False,False,False,False,False,False,False
2023-02-23,53085.7109375,53345.58984375,52789.078125,53274.140625,184956000,53703.415625,52117.298519687174,55289.53273031283,False,False,False,False,False,False,False
2023-02-24,52686.23828125,53055.6796875,52420.640625,53055.6796875,141885800,53579.526953125,52089.614470349436,55069.43943590057,False,False,False,False,False,False,False
2023-02-27,53013.62109375,53195.55859375,52599.359375,52739.421875,129313000,53491.4625,52093.686995749194,54889.23800425081,False,False,False,False,False,False,False
2023-02-28,52758.05859375,53048.08984375,52495.859375,52964.671875,557285900,53403.2939453125,52057.578505539255,54749.009385085745,False,False,False,False,False,False,False
2023-03-01,53473.4609375,53717.140625,52658.55859375,52720.3984375,160010700,53348.753515625,52117.61551923397,54579.89151201603,False,False,False,False,False,False,False
2023-03-02,53329.53125,53583.4296875,53014.73828125,53503.58984375,168720500,53264.2845703125,52316.39773761824,54212.17140300676,False,False,False,False,False,False,False
2023-03-03,54182.26953125,54409.37109375,53347.6015625,53381.21875,179820700,53279.6525390625,52281.45055875118,54277.854519373825,False,False,False,False,False,False,False
2023-03-06,53924.19140625,54326.109375,53889.69140625,54146.1015625,133175400,53273.4095703125,52294.08527348752,54252.733867137475,False,False,False,False,False,False,False
2023-03-07,53068.73046875,53902.62109375,53006.44140625,53892.01953125,191127900,53260.0705078125,52277.047285066095,54243.09373055891,False,False,False,False,False,False,False
2023-03-08,53388.66015625,53440.5,53067.3984375,53099.640625,128080500,53273.2529296875,52290.78466161212,54255.72119776288,False,False,False,False,False,False,False
2023-03-09,53426.76953125,53740.890625,53287.5,53390.05078125,185544000,53304.519921875,52345.759077593015,54263.28076615698,False,False,False,False,False,False,False
2023-03-10,52794.53125,53507.140625,52716.9609375,53478.1796875,159728500,53320.1455078125,52408.81281477396,54231.47820085104,False,False,False,False,False,False,False
2023-03-13,53012.25,53615.078125,52227.171875,52788.2890625,185734500,53318.2166015625,52404.32406554287,54232.10913758213,False,False,False,False,False,False,False
2023-03-14,52691.66015625,53486.7109375,52644.23828125,53065.6796875,176792200,53319.6435546875,52409.97848318087,54229.30862619413,False,False,False,False,False,False,False
2023-03-15,52085.6015625,52689.3984375,51860.328125,52547.3203125,158520400,53252.81171875,52191.17602440263,54314.447413097376,True,False,False,True,False,True,False
2023-03-16,52505.69921875,52876.44140625,52113.640625,52156.19140625,152652700,53177.3056640625,52129.4451029979,54225.1662251271,False,False,False,False,False,False,False
2023-03-17,51925.609375,52656.41015625,51814.6796875,52505.609375,786817800,53084.1041015625,51938.53003642201,54229.67816670299,True,False,False,True,False,True,False
2023-03-21,52652.6484375,52786.6796875,52131.37890625,52282.98046875,156817200,53021.308984375,51929.599379987274,54113.01858876272,False,False,False,False,False,False,False
2023-03-22,52550.3984375,53019.2109375,52485.37109375,52670.640625,174005300,52986.8314453125,51880.73627347141,54092.926617153586,False,False,False,False,False,False,False
2023-03-23,52827.9296875,53089.109375,52556.1796875,52589.98046875,148945100,52969.178515625,51864.86244848119,54073.494582768806,False,False,False,False,False,False,False
2023-03-24,52771.12109375,52938.25,52415.19140625,52691.03125,144755400,52953.4490234375,51847.161729900756,54059.73631697424,False,False,False,False,False,False,False
2023-03-27,52851.421875,53080.5390625,52740.78125,52792.75,154251700,52961.708203125,51861.370105558744,54062.04630069126,False,False,False,False,False,False,False
2023-03-28,53209.1015625,53705.37890625,52807.48046875,52894.390625,168610900,52971.4822265625,51865.74298273115,54077.221470393844,False,False,False,False,False,False,False
2023-03-29,53882.94921875,53942.94921875,53202.53125,53259.37890625,179199200,53027.7267578125,51855.272288464206,54200.1812271608,False,False,False,False,False,False,False
2023-03-30,54198.94140625,54468.5703125,53874.98046875,53878.23828125,186356800,53064.00078125,51792.75325961115,54335.248302888846,False,False,False,False,False,False,False
2023-03-31,53904.0,54604.0703125,53828.55859375,54233.25,242075000,53092.72421875,51771.24774931964,54414.20068818036,False,False,False,False,False,False,False
2023-04-03,53896.3515625,54040.48046875,53611.26953125,54037.671875,84719200,53078.4283203125,51801.13300789272,54355.72363273228,False,False,False,False,False,False,False
2023-04-04,54176.01171875,54532.078125,53810.9296875,53913.1015625,97863900,53091.0193359375,51774.265017457714,54407.77365441728,False,False,False,False,False,False,False
2023-04-05,53498.390625,54230.66015625,53308.0703125,54171.16015625,73152200,53112.50234375,51783.317918430985,54441.68676906901,False,False,False,False,False,False,False
2023-04-10,54246.53125,54310.078125,53446.671875,53473.7109375,0,53155.3958984375,51736.35733173064,54574.43446514435,False,False,False,False,False,False,False
2023-04-11,54604.62890625,54775.80859375,53964.23828125,53964.23828125,162207200,53214.2888671875,51656.81454991741,54771.76318445758,False,False,False,False,False,False,False
2023-04-12,54333.12109375,54815.91015625,54072.69140625,54527.03125,152655400,53291.218359375,51670.33972557406,54912.09699317595,False,False,False,False,False,False,False
2023-04-13,54695.78125,54908.53125,54336.30859375,54359.30859375,220218800,53375.394921875,51644.39669840385,55106.39314534615,False,False,False,False,False,False,False
2023-04-14,54460.05859375,54862.5390625,54200.3203125,54748.53125,170784200,53463.81484375,51699.53023038401,55228.09945711599,False,False,False,False,False,False,False
2023-04-17,54778.9296875,54858.73046875,54406.08984375,54444.6796875,199028600,53598.48125,51866.267557108,55330.69494289199,False,False,False,False,False,False,False
2023-04-18,54385.51953125,54924.75,54293.76171875,54747.58984375,153784700,53692.472265625,52006.539708584845,55378.40482266516,False,False,False,False,False,False,False
2023-04-19,54308.08984375,54637.41015625,54155.4609375,54300.9609375,191532900,53811.5962890625,52326.61033082671,55296.58224729829,False,False,False,False,False,False,False
2023-04-20,54293.7109375,54674.48046875,54227.30859375,54311.0,138852000,53893.6494140625,52499.73476275249,55287.56406537251,False,False,False,False,False,False,False
2023-04-21,54175.28125,54468.609375,53662.91015625,54451.7109375,172005600,53974.8935546875,52729.081888667555,55220.705220707445,False,False,False,False,False,False,False
2023-04-24,54713.69921875,54745.578125,54089.328125,54203.80078125,136716300,54069.18203125,52906.18017855411,55232.18388394589,False,False,False,False,False,False,False
2023-04-25,54371.08984375,54734.12890625,54301.75,54569.69140625,134099200,54149.18046875,53154.14919716913,55144.211740330866,False,False,False,False,False,False,False
2023-04-26,54023.3203125,54633.96875,53902.05078125,54356.359375,196553700,54207.775390625,53417.58414619817,54997.96663505183,False,False,False,False,False,False,False
2023-04-27,54442.171875,54501.26171875,54020.609375,54079.5390625,159097300,54269.42890625,53629.11982951989,54909.737982980114,False,False,False,False,False,False,False
2023-04-28,55121.21875,55178.62109375,54436.51953125,54453.5390625,241583200,54331.3423828125,53613.59833552286,55049.08643010214,True,False,False,True,False,True,False
2023-05-02,55179.4296875,55229.37890625,54689.359375,55059.26171875,248185000,54380.366796875,53572.426250334116,55188.30734341589,False,False,False,False,False,False,False
2023-05-03,54947.01171875,55323.6484375,54919.7890625,55216.12890625,172724800,54432.5173828125,53619.412207756686,55245.62255786831,False,False,False,False,False,False,False
2023-05-04,54667.2109375,55264.6015625,54593.05859375,54971.4296875,158878300,54471.0603515625,53692.625864439535,55249.49483868546,False,False,False,False,False,False,False
2023-05-05,54937.390625,55047.8515625,54699.58984375,54747.83984375,206689500,54509.129296875,53717.09839273551,55301.160201014485,False,False,False,False,False,False,False
2023-05-08,55033.12109375,55265.3984375,54843.21875,54989.640625,140876800,54585.8658203125,53918.59464730295,55253.136993322056,False,False,False,False,False,False,False
2023-05-09,55452.73046875,55497.828125,54899.359375,54959.828125,170680700,54646.17578125,53895.24626217994,55397.10530032006,True,False,False,True,False,True,False
2023-05-10,55534.6796875,55626.51171875,55303.83984375,55378.41015625,187111800,54692.6783203125,53843.78241159647,55541.574229028534,False,False,False,False,False,False,False
2023-05-11,55014.16015625,55518.7890625,54852.2890625,55472.2109375,195598400,54726.7302734375,53883.94745011101,55569.513096763985,False,False,False,False,False,False,False
2023-05-12,54948.33984375,55290.41015625,54724.1796875,55009.359375,165219800,54739.358203125,53890.978027411074,55587.73837883892,False,False,False,False,False,False,False
2023-05-15,55261.421875,55375.921875,54890.62890625,54993.48046875,174056800,54779.4263671875,53911.12609989529,55647.72663447971,False,False,False,False,False,False,False
2023-05-16,55180.96875,55589.71875,55136.1015625,55246.171875,183963200,54799.5283203125,53912.85568737887,55686.20095324613,False,False,False,False,False,False,False
2023-05-17,55067.37109375,55441.671875,55005.05859375,55309.01953125,172672200,54833.6208984375,53961.66180998794,55705.57998688705,False,False,False,False,False,False,False
2023-05-18,55263.109375,55290.7109375,54961.921875,55107.640625,175582500,54881.371875,54026.15144253864,55736.59230746135,False,False,False,False,False,False,False
2023-05-19,54296.05078125,55534.3203125,54244.7890625,55197.55078125,168179000,54881.4888671875,54026.60634832073,55736.37138605427,False,True,False,False,True,True,False
2023-05-22,53466.3203125,54746.26171875,53352.359375,54305.6796875,182836400,54846.0408203125,53825.17883839293,55866.90280223206,True,False,False,True,False,True,False
2023-05-23,53123.21875,53722.75,52997.3203125,53463.421875,183641600,54766.516796875,53487.17680959625,56045.85678415376,True,False,False,True,False,True,False
2023-05-24,53393.3984375,53609.37890625,53146.140625,53483.1484375,212096500,54717.6322265625,53306.721819187056,56128.54263393794,False,False,False,False,False,False,False
2023-05-25,53744.6796875,53883.37890625,53159.359375,53356.76171875,214652400,54703.7001953125,53258.82836175729,56148.57202886771,False,False,False,False,False,False,False
2023-05-26,54025.44921875,54233.5703125,53288.1484375,53801.53125,202093800,54682.8640625,53210.357866682345,56155.37025831765,False,False,False,False,False,False,False
2023-05-29,54212.671875,54347.8515625,53911.5703125,54002.6484375,156707500,54637.43671875,53165.81342246112,56109.060015038885,False,False,False,False,False,False,False
2023-05-30,53341.8515625,54232.2890625,53105.30859375,54232.2890625,530814200,54545.5578125,52989.38797330455,56101.72765169546,False,False,False,False,False,False,False
2023-05-31,52736.26171875,53499.69921875,52575.140625,53268.58984375,1385522200,54435.0203125,52695.63608764865,56174.40453735134,False,False,False,False,False,False,False
2023-06-01,52724.03125,53134.859375,52687.4296875,52803.578125,236517300,54337.861328125,52442.95420590979,56232.76845034021,False,False,False,False,False,False,False
2023-06-02,53232.7109375,53401.26171875,52777.4296875,52791.890625,223672700,54252.62734375,52318.32087889563,56186.933808604364,False,False,False,False,False,False,False
2023-06-05,53536.05078125,53649.578125,53238.62890625,53262.26953125,137805700,54177.773828125,52254.80613126741,56100.741524982586,False,False,False,False,False,False,False
2023-06-06,54432.19140625,54486.19140625,53578.23046875,53596.44921875,247761200,54126.746875,52294.192632552695,55959.3011174473,False,False,False,False,False,False,False
2023-06-07,54291.44140625,54712.08984375,54248.5,54487.19921875,261542000,54064.5849609375,52352.751292948305,55776.418628926695,False,False,False,False,False,False,False
2023-06-08,54338.1796875,54407.890625,53851.73828125,54064.0,226338000,54030.7859375,52372.02340249895,55689.54847250105,False,False,False,False,False,False,False
2023-06-09,54512.140625,54796.94140625,54295.53125,54331.640625,211648900,54008.9759765625,52390.01749868941,55627.934454435584,False,False,False,False,False,False,False
2023-06-12,54278.12109375,54547.87890625,54187.0703125,54475.19140625,140883900,53959.8109375,52444.6003062231,55475.021568776894,False,False,False,False,False,False,False
2023-06-13,54574.75,54611.9609375,54149.8984375,54347.28125,194688500,53929.5,52495.04436803915,55363.95563196085,False,False,False,False,False,False,False
2023-06-14,55145.4296875,55182.30859375,54557.171875,54629.328125,316957900,53933.4029296875,52485.54943447801,55381.256424896994,False,False,False,False,False,False,False
2023-06-15,55344.25,55407.71875,54977.078125,55130.41015625,213576400,53937.4599609375,52473.55244177721,55401.36748009779,False,False,False,False,False,False,False
2023-06-16,54842.51171875,55337.69140625,54783.25,55172.6484375,642615800,53964.7830078125,52453.076398349076,55476.48961727592,False,False,False,False,False,False,False
2023-06-19,54931.05859375,55074.7890625,54887.328125,54953.8203125,29019400,54038.019921875,52486.59133166764,55589.44851208236,False,False,False,False,False,False,False
2023-06-20,54365.6796875,54975.87890625,54286.62890625,54965.8984375,233328700,54100.14296875,52604.448448586714,55595.83748891328,False,False,False,False,False,False,False
2023-06-21,54063.91015625,54353.0,53810.8515625,54334.171875,174711000,54133.6685546875,52675.076540750655,55592.26056862435,False,False,False,False,False,False,False
2023-06-22,53563.30859375,54031.83984375,53438.8515625,53998.80859375,143284400,54124.6,52653.62223549783,55595.577764502166,False,False,False,False,False,False,False
2023-06-23,53341.91015625,53690.359375,53127.21875,53690.05859375,136728100,54090.423046875,52578.551063017505,55602.2950307325,False,False,False,False,False,False,False
2023-06-26,53335.73828125,53506.078125,53262.75,53354.2890625,160594700,54046.5763671875,52499.18474546989,55593.96798890512,False,False,False,False,False,False,False
2023-06-27,53926.91015625,54008.03125,53212.73046875,53295.62109375,206317300,54075.829296875,52562.79350428615,55588.865089463856,False,False,False,False,False,False,False
2023-06-28,53460.05859375,53991.3515625,53293.2109375,53914.171875,186447500,54112.019140625,52702.830842160685,55521.20743908932,False,False,False,False,False,False,False
2023-06-29,53585.21875,53733.8515625,53370.8984375,53411.7109375,157071300,54155.078515625,52878.03163777754,55432.12539347246,False,False,False,False,False,False,False
2023-06-30,53526.1015625,53778.98828125,53344.76953125,53667.96875,222472200,54169.748046875,52931.1514204262,55408.3446733238,False,False,False,False,False,False,False
2023-07-03,54399.1015625,54476.66015625,53483.69140625,53536.94140625,88059600,54212.9005859375,53007.57332375102,55418.227848123985,False,False,False,False,False,False,False
2023-07-04,53930.859375,54501.578125,53863.859375,54408.078125,23253000,54187.833984375,52980.85797335248,55394.80999539752,False,False,False,False,False,False,False
2023-07-05,54039.66015625,54099.859375,53710.390625,53945.5,183541100,54175.244921875,52967.566942950216,55382.92290079978,False,False,False,False,False,False,False
2023-07-06,53407.69921875,54053.8203125,53117.58984375,54053.8203125,213520400,54128.7208984375,52876.598661920696,55380.84313495431,False,False,False,False,False,False,False
2023-07-07,53904.2890625,54128.640625,53266.69140625,53409.3203125,168034000,54098.3283203125,52855.921256053975,55340.73538457103,False,False,False,False,False,False,False
2023-07-10,53655.3515625,53991.75,53562.23828125,53991.75,133520600,54067.18984375,52812.598812847755,55321.78087465224,False,False,False,False,False,False,False
2023-07-11,54138.140625,54189.51171875,53339.37890625,53636.9609375,173358400,54045.359375,52812.956593590134,55277.762156409866,False,False,False,False,False,False,False
2023-07-12,53956.7109375,54222.80078125,53855.41015625,54168.171875,237858800,53985.9234375,52867.51948412204,55104.32739087797,False,False,False,False,False,False,False
2023-07-13,54244.01171875,54605.5,53972.94921875,54036.03125,190638300,53930.9115234375,53001.56965549534,54860.25339137966,False,False,False,False,False,False,False
2023-07-14,53770.80078125,54264.91015625,53704.55078125,54264.91015625,152709100,53877.3259765625,53051.473335486786,54703.17861763821,False,False,False,False,False,False,False
2023-07-17,53623.26953125,53934.890625,53409.859375,53652.12109375,98350000,53811.9365234375,53145.70890073504,54478.16414613996,False,False,False,False,False,False,False
2023-07-18,54036.26953125,54183.3515625,53479.44140625,53641.75,166021400,53795.466015625,53171.96154486196,54418.97048638805,False,False,False,False,False,False,False
2023-07-19,53740.16015625,54333.01953125,53681.91015625,54060.44140625,206091900,53779.278515625,53168.43691373249,54390.120117517516,False,False,False,False,False,False,False
2023-07-20,53561.37109375,53793.30078125,53436.1015625,53654.671875,127340300,53779.181640625,53168.195225577365,54390.168055672635,False,False,False,False,False,False,False
2023-07-21,53702.16015625,53782.71875,53336.23828125,53336.23828125,138248100,53797.194140625,53220.19047340989,54374.1978078401,False,False,False,False,False,False,False
2023-07-24,53518.91015625,53724.1015625,53329.96875,53701.4609375,247229800,53806.352734375,53254.94196554329,54357.76350320672,False,False,False,False,False,False,False
2023-07-25,54013.578125,54097.23828125,53570.03125,53599.23046875,296826400,53810.6861328125,53253.94969802733,54367.42256759767,False,False,False,False,False,False,False
2023-07-26,54502.08984375,54544.1484375,53750.01953125,54077.37109375,217661200,53862.7876953125,53251.818424195735,54473.75696642927,True,False,False,True,False,True,False
2023-07-27,54753.390625,54895.25,54324.71875,54576.890625,269781500,53921.1962890625,53207.27543672343,54635.11714140157,True,False,False,True,False,True,False
2023-07-28,54945.26953125,55169.48828125,54593.16015625,54707.078125,200942200,53992.1546875,53169.71691863013,54814.592456369865,True,False,False,True,False,True,False
2023-07-31,54819.05078125,55244.8203125,54717.55078125,54998.421875,202298400,54013.1521484375,53127.92223826279,54898.3820586122,False,False,False,False,False,False,False
2023-08-01,54210.62109375,54901.8984375,54154.7890625,54791.48046875,185015800,54027.140234375,53138.55051509933,54915.729953650676,False,False,False,False,False,False,False
2023-08-02,53283.55859375,54185.828125,53206.26953125,54185.828125,223695000,53989.33515625,53040.681489436756,54937.98882306325,False,True,False,False,True,True,False
2023-08-03,53445.08984375,53543.390625,53019.21875,53245.8203125,231549400,53991.2046875,53047.241525156045,54935.16784984396,False,False,False,False,False,False,False
2023-08-04,53991.421875,54056.80859375,53397.171875,53492.30859375,178687600,53995.561328125,53052.483303636545,54938.63935261345,False,False,False,False,False,False,False
2023-08-07,54032.828125,54151.28125,53761.7109375,54014.73828125,202503600,54014.43515625,53085.01502428794,54943.855288212064,False,False,False,False,False,False,False
2023-08-08,53663.01953125,54063.140625,53341.71875,53914.19140625,219128700,53990.6791015625,53050.348100616335,54931.01010250866,False,False,False,False,False,False,False
2023-08-09,54220.73828125,54251.76171875,53633.73828125,53685.5390625,271649000,54003.88046875,53058.15944312783,54949.601494372175,False,False,False,False,False,False,False
2023-08-10,53889.03125,54435.4296875,53709.078125,54212.7890625,179073400,53986.1314453125,53046.078703667314,54926.18418695769,False,False,False,False,False,False,False
2023-08-11,53242.16015625,53938.08984375,53171.01953125,53888.62109375,293772900,53959.6994140625,52965.95858852146,54953.440239603544,False,False,False,False,False,False,False
2023-08-14,53291.44140625,53474.69921875,52818.87890625,53244.421875,231353200,53943.1080078125,52915.22288845053,54970.99312717447,False,False,False,False,False,False,False
2023-08-15,53585.0703125,53732.41015625,53116.6015625,53222.1484375,236881000,53920.548046875,52881.5267438724,54959.56934987761,False,False,False,False,False,False,False
2023-08-16,53827.7109375,53953.3515625,53488.8515625,53520.421875,334271000,53924.9255859375,52888.36947586906,54961.48169600593,False,False,False,False,False,False,False
2023-08-17,53201.44140625,53968.9609375,53173.109375,53891.71875,290456200,53906.9291015625,52832.0082256747,54981.8499774503,False,False,False,False,False,False,False
2023-08-18,53194.390625,53291.80859375,52610.140625,53134.69140625,160170800,53881.540625,52763.148923585446,54999.93232641456,False,False,False,False,False,False,False
2023-08-21,53109.76171875,53302.69140625,52681.109375,53286.2109375,186731100,53861.083203125,52700.58678569816,55021.57962055185,False,False,False,False,False,False,False
2023-08-22,53127.9296875,53205.41015625,52935.421875,53163.62109375,208217800,53816.80078125,52613.98720168609,55019.61436081391,False,False,False,False,False,False,False
2023-08-23,53635.33984375,53784.2890625,53099.3515625,53136.6015625,217799800,53773.46328125,52612.89567024397,54934.03089225603,False,False,False,False,False,False,False
2023-08-24,53109.828125,53700.37890625,52881.71875,53617.671875,218952200,53691.28515625,52591.72105690845,54790.84925559155,False,False,False,False,False,False,False
2023-08-25,53191.53125,53472.76953125,52881.6796875,52995.6484375,185115900,53603.5982421875,52655.864880087705,54551.3316042873,False,False,False,False,False,False,False
2023-08-28,53442.640625,53773.5,53193.8515625,53193.8515625,169203400,53534.777734375,52778.0117299809,54291.5437387691,False,False,False,False,False,False,False
2023-08-29,54261.328125,54324.80078125,53342.19921875,53472.62890625,217468200,53537.3130859375,52770.737255344204,54303.8889165308,False,False,False,False,False,False,False
2023-08-30,54390.73828125,54604.19140625,54158.9296875,54262.8203125,310295900,53592.6720703125,52747.38373297245,54437.96040765256,False,False,False,False,False,False,False
2023-08-31,53020.98046875,54375.83984375,52875.80078125,54375.83984375,2341620200,53571.4666015625,52690.08119586882,54452.85200725617,False,True,False,False,True,True,False
2023-09-01,53145.359375,53661.62109375,53011.171875,53233.1484375,129619300,53529.1634765625,52651.43855170493,54406.88840142007,False,False,False,False,False,False,False
